==109017== NVPROF is profiling process 109017, command: ./example pcap/packet256new.pcap 50
==109017== Profiling application: ./example pcap/packet256new.pcap 50
==109017== Profiling result:
"Time(%)","Time","Calls","Avg","Min","Max","Name"
%,ms,,ms,ms,ms,
73.037358,3.915413,1,3.915413,3.915413,3.915413,"[CUDA memcpy HtoD]"
20.106491,1.077876,2,0.538938,0.093471,0.984405,"[CUDA memcpy DtoH]"
4.155117,0.222749,1,0.222749,0.222749,0.222749,"void IpScan_KernelAnalysis<IpScan_ipScanAnalysis_t, IpScan_ipScanAnalysis_t>(packet_t*, IpScan_ipScanAnalysis_t*, IpScan_ipScanAnalysis_t*, analysisState_t, int*, char*, int*, int*, int*, int*, int*, int, int)"
2.701034,0.144798,5,0.028959,9.600000e-03,0.042687,"[CUDA memset]"

==109017== API calls:
"Time(%)","Time","Calls","Avg","Min","Max","Name"
%,ms,,ms,ms,ms,
65.709700,205.107951,11,18.646177,9.210000e-03,191.119994,"cudaHostAlloc"
29.499119,92.079311,1,92.079311,92.079311,92.079311,"cudaDeviceReset"
2.053374,6.409453,3,2.136484,0.813961,2.809433,"cudaFreeHost"
1.625380,5.073503,3,1.691167,0.105950,3.960609,"cudaMemcpy"
0.371914,1.160902,8,0.145112,0.123303,0.237843,"cudaMalloc"
0.270330,0.843815,166,5.083000e-03,1.070000e-04,0.187938,"cuDeviceGetAttribute"
0.247955,0.773974,7,0.110567,0.099417,0.139220,"cudaFree"
0.127014,0.396465,6,0.066077,1.931000e-03,0.231140,"cudaThreadSynchronize"
0.037651,0.117525,2,0.058762,0.053545,0.063980,"cuDeviceTotalMem"
0.025225,0.078737,2,0.039368,0.038412,0.040325,"cuDeviceGetName"
0.019924,0.062192,5,0.012438,4.915000e-03,0.038454,"cudaMemset"
0.008444,0.026357,1,0.026357,0.026357,0.026357,"cudaLaunch"
0.001477,4.610000e-03,13,3.540000e-04,1.330000e-04,2.184000e-03,"cudaSetupArgument"
0.001330,4.150000e-03,7,5.920000e-04,3.980000e-04,1.376000e-03,"cudaHostGetDevicePointer"
0.000492,1.537000e-03,1,1.537000e-03,1.537000e-03,1.537000e-03,"cudaConfigureCall"
0.000336,1.048000e-03,2,5.240000e-04,2.180000e-04,8.300000e-04,"cuDeviceGetCount"
0.000335,1.046000e-03,4,2.610000e-04,1.050000e-04,5.560000e-04,"cuDeviceGet"
